Klinik name,klinik website,Stellenlink,Kontak
Simssee Klinik,https://www.simssee-klinik.de/,https://karriere.gesundheitswelt.de/stellenangebote.html?sid=04c08de1983b81f6ad9f20a5f3dc80e5," b.berger (at) st-irmingard.de sekretariat Psychosomatit
Dr. Christian Ehrig, Chefarzt der Psychosomatischen Abteilung Frau Silke Hack
Chefärztin Klinik für Orthopädische Akut-Medizin
akutmedizinortho@simssee-klinik.de     "
Klinik St. Irmingard,https://www.st-irmingard.de/,https://karriere.gesundheitswelt.de/stellenangebote.html?reset_search=1,"  Herr Dr. med. Ulrich Stattrop
Chefarzt der Psychosomatischen Abteilung
CA-Sekretariat Birgit Berger
sek.psychosomatik@st-irmingard.de     "
Schön Klinik Aibling,https://www.schoen-klinik.de/bad-aibling-harthausen,https://www.schoen-klinik.de/bad-aibling-harthausen/karriere/aerzte," Chefarzt Prof. Dr. med. Klaus Jahn
aib-neuro-chefarztsekretariat@schoen-klinik.de Monika Erpenbeck-Höhl
Leitende Oberärztin Endoprothetik
AIB-Ortho-Chefarztsekretariat@schoen-klinik.de     "
KBO Klinik Wasserburg am Inn,https://kbo-isk.de/,https://kbo.de/karriere/jobboerse?tx_solr%5Bfilter%5D%5B0%5D=jobLocation%3Akbo-Inn-Salzach-Klinikum,       
Clinicum St. Georg Bad Aibling,https://www.klinik-st-georg.de/,https://www.klinik-st-georg.de/team/stellenportal/," bewerbung@clinicum-stgeorg.de
Personal Franziska Wagenhals
franziska.wagenhals@clinicum-stgeorg.de Personal
Sevda Sipahioglu
Sevda.Sipahioglu@clinicum-stgeorg.de     "
Medical Park Chiemseeblick,https://psychosomatik.medicalpark.de/klinik-chiemseeblick,https://karriere.medicalpark.de/jobs," Nadine Dreyer (Chefärztin Orthopädie)
Anja Künzel
a.kuenzel@medicalpark.de      "
Klinkum Starnberg,https://www.klinikum-starnberg.de/,https://starnberger-kliniken-karriereportal.mein-check-in.de/list?keywords=&extensions%5Bfield_of_work%5D%5B0%5D=medical_function&page=2#navigation," medklinik@klinikum-starnberg.de
Chefarzt Prof. Dr. med. Florian Krötz
f.kroetz@klinikum-starnberg.de
medklinik@klinikum-starnberg.de
Internist, Kardiologe, Diabetologe (DDG, BLÄK), 
Hypertensiologe (DHL), Spezielle interventionelle Kardiologie
Personalrecruiterin 
Lejla Gazdic
lejla.gazdic@starnberger-kliniken.de  Personalrecruiterin 
Lejla Gazdic
lejla.gazdic@starnberger-kliniken.de  Initiativbewerbung Personal
Sabine Pöltl
s.poeltl@starnberger-kliniken.de Prof. Dr. Gradl, Chefarzt Orthopädie & Unfallchirurgie
georg.gradl@starnberger-kliniken.de
Sekreteriat heidi.mair-walker@klinikum-starnberg.de
Personalrecruiterin Lejla Kamenjakovic
lejla.kamenjakovic@starnberger-kliniken.de   "
Klinikum Penzberg,https://www.klinikum-penzberg.de/,https://starnberger-kliniken-karriereportalmein-check-in.career.softgarden.de/," Herr Prof. Dr. Anz
david.anz@klinikum-penzberg.de      "
Klinkum Herrsching Schindlbeck,https://www.klinik-schindlbeck.de/,https://starnberger-kliniken-karriereportal.mein-check-in.de/list?extensions%5Bfield_of_work%5D%5B%5D=medical_function&keywords=assistenzarzt#navigation,       
Klinikum Seefeld,https://www.klinikum-seefeld.de/,https://starnberger-kliniken-karriereportal.mein-check-in.de/list?extensions%5Bfield_of_work%5D%5B%5D=medical_function#navigation,       
Benedictus Krankenhaus Tutzing,https://www.krankenhaus-tutzing.de/,https://www.krankenhaus-tutzing.de/karriere/stellenangebote,"  personalabteilung-bkt@artemed.de Prof. Dr. Rainer Freynhagen
rainer.freynhagen@artemed.de
olga.gregova@artemed.de Hat Firma verlassen. Nachfolge:
Personal Alena Vanino
alena.vanino@artemed.de     "
Marianne Strauss Klinik,https://www.ms-klinik.de/,https://www.ms-klinik.de/de/bewerber/offene-stellen.html, bewerbung@ms-klinik.de.       
Klinikum Fünfseenland Gauting,https://klinikum-fuenfseenland.de/,https://klinikum-fuenfseenland.de/jobs/," Personalleitung Gaby Hauptmann
g.hauptmann@klinikum-fuenfseenland.de Dr. Andreas Frank
a.frank@klinikum-fuenfseenland.de
Chefarzt und ärztlicher Direktor
Dr. Wolfgang Frank
w.frank@klinikum-fuenfseenland.de
Dr. Beate Mielach-Abt
b.mielach-abt@klinikum-fuenfseenland.de     "
KBO-Heckscherklinikum Rottmannshöhe,https://kbo-heckscher-klinikum.de/standorte/rottmannshoehe,https://kbo.de/karriere/jobboerse?tx_solr%5Bfilter%5D%5B0%5D=jobLocation%3Akbo-Heckscher-Klinikum,       
Asklepios-Fachklinik München-Gauting,https://www.asklepios.com/gauting/,https://www.asklepios.com/gauting/unternehmen/bewerber/stellenangebote/,       
Benedictus Krankenhaus Feldafing,https://www.klinik-feldafing.de/behandlung/orthopaedie,https://www.klinik-feldafing.de/karriere/stellenangebote," personalabteilung-bkf@artemed.de
Chefarztsekreteriat
sonja.dodel@artemed.de      "
Klinikum Traunstein,https://www.kliniken-suedostbayern.de/de/leistung/klinikum-traunstein.htm,https://jobs.kliniken-suedostbayern.de/stellenangebote.html#filter_area," Bewerbungen nur an bewerbung@kliniken-sob.de
Laura Wenzig bewerbung@kliniken-sob.de  Dr. Zucker Anästhesie CA tom.zucker@kliniken-sob.de     "
Kreisklinik Trostberg,https://www.kliniken-suedostbayern.de/de/leistung/kreisklinik-trostberg/akutgeriatrie.htm,https://jobs.kliniken-suedostbayern.de/stellenangebote.html," Bewerbungen nur an bewerbung@kliniken-sob.de
Laura Wenzig bewerbung@kliniken-sob.de  Chefarzt Herr Dr. med. Herbert Bruckmayer
Herbert.bruckmayer@kliniken-sob.de 
Sekreteriat Innere sekretariat.innere.tb@kliniken-sob.de
Personalstelle bewerbung@kliniken-sob.de     "
Kreisklinik Bad Reichenhall,https://www.kliniken-suedostbayern.de/de/leistung/kreisklinik-bad-reichenhall.htm,https://jobs.kliniken-suedostbayern.de/stellenangebote.html," Bewerbungen nur an bewerbung@kliniken-sob.de
Laura Wenzig bewerbung@kliniken-sob.de  Bad Reichenhall bewerbung@kliniken-sob.de
Herr Dr. Markus Schwahn, Komm. Ltd. Arzt (Neurologie)
markus.schwahn@kliniken-sob.de Bad Reichenhall bewerbung@kliniken-sob.de
 Chefarzt Abteilung für Innere Medizin II
 Herr PD Dr. med. Tobias J. Lange
 Innere Medizin
 Sekretariat sekretariat.pneumologie.rei@kliniken-sob.de    "
Kreisklinik Berchtesgaden,https://www.kliniken-suedostbayern.de/de/leistung/fachklinik-berchtesgaden.htm,https://jobs.kliniken-suedostbayern.de/stellenangebote.html," Bewerbungen nur an bewerbung@kliniken-sob.de
Laura Wenzig bewerbung@kliniken-sob.de  Berchtesgaden bewerbung@kliniken-sob.de
Frau Dr. med. Kornelia Zenker-Wendlinger, Chefärztin
kornelia.zenker-wendlinger@kliniken-sob.de     "
Kreisklinik Freilassing,https://www.kliniken-suedostbayern.de/de/leistung/gesundheitscampus-freilassing.htm,https://jobs.kliniken-suedostbayern.de/stellenangebote.html," Bewerbungen nur an bewerbung@kliniken-sob.de
Laura Wenzig bewerbung@kliniken-sob.de       "
Kreisklinik Vinzentinum,https://www.kliniken-suedostbayern.de/de/notfall.htm,https://jobs.kliniken-suedostbayern.de/stellenangebote.html," Bewerbungen nur an bewerbung@kliniken-sob.de
Laura Wenzig bewerbung@kliniken-sob.de  Chefarzt Abteilung für Innere Medizin II,
Pneumologie und Beatmungsmedizin
Herr Prof. Dr. med. Tobias J. Lange tobias.lange@kliniken-sob.de
Karriereportal bewerbung@kliniken-sob.de Chefarzt Anästhesie, Intensivmedizin und Schmerztherapie
Priv.-Doz. Dr. Tom Zucker tom.zucker@kliniken-sob.de
Karriereportal bewerbung@kliniken-sob.de    "
Salzachklinik Fridilfing,https://www.salzachklinik-fridolfing.de/klinik-aktuell/aktuelles/home,https://jobs.kliniken-suedostbayern.de/stellenangebote.html,       
Krankenhaus Schongau,https://www.meinkrankenhaus2030.de/,https://jobs.kliniken-suedostbayern.de/stellenangebote.html,       
Krankenhaus Weilheim,https://www.meinkrankenhaus2030.de/,https://jobs.kliniken-suedostbayern.de/stellenangebote.html,       
KBO-Lech-Mangfall Klinik Peissenberg,https://kbo-lmk.de/,https://kbo.de/karriere/jobboerse?tx_solr%5Bfilter%5D%5B0%5D=jobLocation%3Akbo-Lech-Mangfall-Kliniken,       
Klinikum Landshut,https://www.klinikum-landshut.de/,https://www.klinikum-landshut.de/karriere/job-portal/aerztlicher-dienst.html," Personalstelle Nicole Ganske
bewerbung@klinikum-landshut.de 
Chefarzt Chirurgische Klinik I
Prof. Dr. med. Dr. h.c. Florian Löhe
Florian.Loehe@klinikum-landshut.de
Chefarzt Chirurgische Klinik II
Priv.-Doz. Dr. med. Dr. h.c. Georgios Meimarakis
meimarakis@klinikum-landshut.de Madlene Fotakides
Herr PD Dr. Klaus Lerch und Herr Raab, Chefärzte
Madlene Fotakides
bewerbung@klinikum-landshut.de Chefarzt Herr PD Dr. Thomas Metterlein
thomas.metterlein@klinikum-landshut.de
Madlene Fotakides
bewerbung@klinikum-landshut.de Chefarzt Med. II
Herr Prof. Dr. Holmer
stephan-holmer@klinikum-landshut.de
Madlene Fotakides
bewerbung@klinikum-landshut.de   "
Kinderkrankenhaus St. Marien Landshut,https://www.kinderkrankenhaus-landshut.de/,https://www.kinderkrankenhaus-landshut.de/aerzte-und-medizinisches-fachpersonal/stellenangebote/," Dr. med. Christian Blank
Chefarzt Neuropädiatrie/Sozialpädiatrie
spz.chefarztsekretariat@st-marien-la.de      "
Bezirkskrankenhaus Landshut,https://www.bkh-landshut.de/,https://www.mein-check-in.de/bkh-landshut," Herr Priv.-Doz. Dr. Unger Leitender Oberarzt
Sekretariat Gertraud Greindl
g.greindl@bkh-landshut.de
Frau Barbara Schwaiger 
bewerbung@bkh-landshut.de      "
Klinikum Passau,https://www.klinikum-passau.de/,https://www.klinikum-passau.de/beruf-karriere/offene-stellen," martin.lang@klinikum-passau.de
Personaldisponent Prof. Dr. med. Thomas Südhoff
Chefarzt 2. Med. Klinik
thomas.suedhoff@klinikum-passau.de
martin.lang@klinikum-passau.de     "
Kinderklinik Dritter Orden Passau,https://www.kinderklinik-passau.de/,https://ichbindannmalhier.bayern/stellen/aerzte, info@kinderklinik-passau.de Personal      
Bezirkskrankenhaus Passau Jugendpsychiatrie,https://www.bkh-passau.de/kinder-jugendpsychiatrie/,https://www.mein-check-in.de/mainkofen/," Ärztliche Direktor
Herr Prof. Dr. med. Johannes Hamann
j.hamann@mainkofen.de      "
Bezirksklinikum Mainkofen,https://www.mainkofen.de/,Bezirksklinikum Mainkofen Onlinebewerbung (mein-check-in.de)," Ärztliche Direktor
Herr Prof. Dr. med. Johannes Hamann
j.hamann@mainkofen.de
Steffi Frömel
jobs@mainkofen.de      "
Bezirkskrankenhaus Passau Erwachsenenpsychiatrie,https://www.bkh-passau.de/erwachsenenpsychiatrie/,https://www.mein-check-in.de/mainkofen/,       
Psychosomatische Tagesklinik Passau,https://ge-passau.de/klinik-krankenhaus/pksob/passau/,https://ge-passau.de/klinik-jobs-stellenangebote/assistenzarzt/," BITTE KEINE ANRUFE/ANGEBOTE
VON PERSONALDIENSTLEISTERN/-VERMITTLERN      "
Barmherzige Brüder St. Elisabeth Straubing,https://www.klinikum-straubing.de/,https://www.klinikum-straubing.de/karriere/offene-stellen.html," Herrn Chefarzt Prof. Dr. med. S. Maier
 info-innere2@klinikum-straubing.de  Chefarzt Innere I  Dr.Weigert Herrn Chefarzt Prof. Dr. med. N. Weigert
Norbert.Weigert@klinikum-straubing.de
 info-innere1@klinikum-straubing.de
Leiterin der Personalabteilung Barbara Wurm
personalabteilung@klinikum-straubing.de Klinikum St. Ellisabeth Straubing
Herrn Chefarzt  Prof. Dr. med. M. Jacob   Herrn Christian Thiel
 ärztlicher Leiter der Notaufnahme
christian.thiel@klinikum-straubing.de
notfallzentrum@klinikum-straubing.de
personalabteilung@klinikum-straubing.de   "
Fachklinik Osterhofen,https://www.fachklinik-osterhofen.de,Stellenangebote – Fachklinik Osterhofen (fachklinik-osterhofen.de), personalabteilung@fachklinik-osterhofen.de Herr Zapf      
Tagesklinik für KJP am Klinikum Deggendorf,https://www.-isar-klinikum.de/kooperationen/kinder-und-jugendpsychiatrie/index.html,https://www.dik-karriere.de/stellenangebote,       
Klinik Angermühle Deggendorf,https://www.klinik-angermuehle.de/,https://www.klinik-angermuehle.de/index.php/jobs," s.hofmann@klinik-angermuehle.de
bewerbung@klinik-angermuehle.de      "
Kreiskrankenhaus Grafenau,https://www.frg-kliniken.de/,https://www.frg-kliniken.de/beruf-karriere/aktuelle-stellenangebote," Claudia Decker, Personalleiterin bewerbungen@frg-kliniken.de      "
Kreiskrankenhaus Freyung,https://www.frg-kliniken.de/,https://www.frg-kliniken.de/beruf-karriere/aktuelle-stellenangebote,       
Krankenhaus St. Lukas,https://csl-kelheim.de/,https://www.mein-check-in.de/csl-kelheim/overview," Herr Chefarzt Dr. Frohmajer
Frohmajer.Alexander@csl-kelheim.de
Bewerbermanagement Regina Thoma
thoma.regina@csl-kelheim.de Geschäftsführerin Frau Sabine Hehn
hehn.sabine@csl-kelheim.de
Bewerbermanagement Regina Thoma
thoma.regina@csl-kelheim.de     "
Ilmtalklinik Pfaffenhofen,https://www.ilmtalkliniken.de/,https://www.ilmtalkliniken.de/bei-uns-arbeiten/stellenangebote.php?c=%C3%84rztlicher+Dienst," Chefarzt Gastroenterologie
 Herrn Dr. Michael Burzin 
 Sekreteriat Innere pf.sekretariat.innere@klinikallianz.com
 Personalstelle itk.bewerbung@klinikallianz.com Frau Dr. Andrea Riemenschneider
Chefsekreteriat pf.sekretariat.innere@klinikallianz.com
Personalstelle itk.bewerbung@klinikallianz.com Chefarzt Dr. Peter Grein
pf.sekretariat.innere@klinikallianz.com 


itk.bewerbung@klinikallianz.com Dr. Thomas Pausch Chefarzt
mb.sekretariat.unfallchirurgie@klinikallianz.com
itk.bewerbung@klinikallianz.com   "
Krankenhaus Mainburg,https://www.ilmtalkliniken.de/,https://www.ilmtalkliniken.de/bei-uns-arbeiten/stellenangebote.php?c=%C3%84rztlicher+Dienst," Chefärzte
 Dr. med. Andrea Riemenschneider-Müller (Kardiologie),
 Herrn Dr. Michael Burzin (Gastroenterologie)
 pf.sekretariat.innere@klinikallianz.com
 Herrn Dr. Peter Grein (Neurologie)
 Chefarztsekreteriat mb.sekretariat.innere@klinikallianz.com
 Personalstelle itk.bewerbung@klinikallianz.com Dr. Thomas Pausch Chefarzt
mb.sekretariat.unfallchirurgie@klinikallianz.com
itk.bewerbung@klinikallianz.com     "
Asklepios Klinik Bad Abbach,https://www.asklepios.com/bad-abbach/,https://www.asklepios.com/bad-abbach/klinik/unternehmen/bewerber/stellenangebote/," Herr Prof. Dr. med. Dr. h.c. Joachim Grifka
 m.mulzer@asklepios.com
Chefarzt Prof. Koller 
 Chefarztsekretärin Frau Ute Marschall
 u.marschall@asklepios.com Prof. Dr. med. Dr. med. habil. univ. Günther Maderbacher
Kommisarischer Direktor
m.mulzer@asklepios.com Leitung der Chefärzte Prof. Koller & Dr. Morrison
m.mulzer@asklepios.com    "
Krankenhaus Landshut-Achdorf,https://www.lakumed.de/,https://www.lakumed.de/beruf-karriere/stellenangebote/aerztinnen-und-aerzte," KRANKENHAUS Landshut-Achdorf
Klinik für Kardiologie, Pneumologie, internistische Intensivmedizin
Prof. Dr. med. Julinda Mehilli
julinda.mehilli@lakumed.de
Personalleitung Dagmar Jeschke
dagmar.jeschke@lakumed.de KRANKENHAUS Vilsbiburg Klinik für Innere
Medizin Herr Chefarzt Prof. Dr. med. Christian Pehl
 christian.pehl@lakumed.de Krankenhaus Landshut Achdorf
 Prof. Dr. med. Bruno Neu
 bruno.neu@lakumed.de Klinik für Anästhesie und operative Intensivmedizin 
Chefarzt Prof. Dr. med. Martin Anetseder
anaesthesie.la@lakumed.de
Personalleitung Dagmar Jeschke
dagmar.jeschke@lakumed.de Chefarzt Dr. med. Thomas Lorenz
thomas.lorenz@lakumed.de
personalverwaltung.lra@lakumed.de Chefarzt
Prof. Dr. med. Johannes Schmidt
johannes.schmidt@lakumed.de
personalverwaltung.lra@lakumed.de "
Krankenhaus Vilsbiburg,https://www.lakumed.de/fachgebiete/krankenhaus-vilsbiburg,https://www.lakumed.de/beruf-karriere/stellenangebote/aerztinnen-und-aerzte," Klinik für Gastroenterologie, Hepatologie, Endokrinologie,
Diabetologie, Onkologie und Palliativmedizin
Prof. Dr. med. Bruno Neu
bruno.neu@lakumed.de
stellv. Personalleiterin Dagmar Jeschke 
dagmar.jeschke@lakumed.de Klinik für Anästhesie und operative Intensivmedizin 
Chefarzt Prof. Dr. med. Martin Anetseder
Sekreteriat anaesthesie.la@lakumed.de
stellv. Personalleiterin Dagmar Jeschke 
dagmar.jeschke@lakumed.de KRANKENHAUS Vilsbiburg Klinik für Innere
Medizin Herr Chefarzt Prof. Dr. med. Christian Pehl
 christian.pehl@lakumed.de Klinik für Anästhesie und Intensivmedizin
Chefarzt Dr. med. Raimund Busley
Sekreteriat anaesthesie.vib@lakumed.de Chefarzt Prof. Dr. med. Johannes Schmidt
johannes.schmidt(at)lakumed.de
ursula.kleinert@lakumed.de
Personalleitung Dagmar Jeschke
dagmar.jeschke@lakumed.de  Klinik für Innere Medizin
Dr. Mark Pfüller 
mark.pfueller@lakumed.de
Personalleitung Dagmar Jeschke
dagmar.jeschke@lakumed.de  Klinik für Gefäßchirurgie
Chefarzt Dr. med. Johann Hatzl
gefaesschirurgie@lakumed.de"
Schlossklinik Rottenburg,https://www.mvz-lakumed.de/praxis-an-der-schlossklinik,https://www.mvz-lakumed.de/stellenanzeigen,       
Kreiskrankenhaus Rotthalmünster,,," BITTE KEINE ANRUFE/ANGEBOTE
VON PERSONALDIENSTLEISTERN/-VERMITTLERN      "
Kreiskrankenhaus Vilshofen,,," BITTE KEINE ANRUFE/ANGEBOTE
VON PERSONALDIENSTLEISTERN/-VERMITTLERN      "
Kreiskrankenhaus Wegscheid,,," BITTE KEINE ANRUFE/ANGEBOTE
VON PERSONALDIENSTLEISTERN/-VERMITTLERN      "
Fachklinik Johannesbad Bad Griesbach,https://www.johannesbad-medizin.com/bad-fuessing,https://www.johannesbad-karriere.com/stellenangebote.aspx,       
Fachklinik St. Lukas,https://www.fachklinik-sankt-lukas.de,https://www.fachklinik-sankt-lukas.de/jobs-und-karriere/,       
ArberlandklinikZwiesel,https://www.arberlandkliniken.de/,https://jobs.arberlandkliniken.de/," Personalgewinnung Eva Liebhaber
 bewerbungen@arberlandkliniken.de Eva Schreder
Mitarbeiterin Personalgewinnung
bewerbungen@arberlandkliniken.de     "
Arberlandklinik Viechtach,https://www.arberlandkliniken.de/,https://jobs.arberlandkliniken.de/," Personalgewinnung Eva Liebhaber
bewerbungen@arberlandkliniken.de      "
Psychosomatishe Fachklinik Simbach am Innc,https://klinikum-schloss-luetgenhof.de/,https://klinikum-schloss-luetgenhof.de/die-klinik/karriere?_gl=1*1ta2e8v*_up*MQ..&gclid=CjwKCAjwh4-wBhB3EiwAeJsppGrYd83nf6LVJYpz_iiMP5vjF3axsD1hvgWIbgd8jyL5b7wpXUoF_xoC-BMQAvD_BwE, bewerbung@klinikum-sl.de      
Kreiskrankenhaus Pfarrkirchen,https://www.rottalinnkliniken.de/standorte/pfarrkirchen,https://karriere.rottalinnkliniken.de/offene-stellen/," Grundsätzlich über Frau Vielhuber
vielhuber.karin@rottalinnkliniken.de      "
Rottal-Inn-Klinik Eggenfelden,https://www.rottalinnkliniken.de/standorte/eggenfelden,https://karriere.rottalinnkliniken.de/offene-stellen/," Grundsätzlich über Frau Vielhuber
vielhuber.karin@rottalinnkliniken.de      "
Klinik Bogen,https://www.kreiskliniken-bogen-mallersdorf.de/klinik-bogen.html,https://www.kreiskliniken-bogen-mallersdorf.de/klinik-bogen/karriere/stellenangebote.html," Chefärzte
 Dr. med. Dionys Daller
 Dr. med. Mathias Grohman
 Sekreteriat innere@klinik-bogen.de
""Personalstelle Maria Faltermeier
faltermeier.m@klinik-mallersdorf.de Chefarzt Dr. med. Markus Kestler Anästhesiologie
praemed@klinik-bogen.de
""Personalstelle Maria Faltermeier
faltermeier.m@klinik-mallersdorf.de Chefarzt Dr. med. Svend Hofmann
chirurgie@klinik-bogen.de
""Personalstelle Maria Faltermeier
faltermeier.m@klinik-mallersdorf.de    "
Orthopädische Klinik Schwarzach,https://www.klinik-schwarzach.de/,https://www.klinik-schwarzach.de/beruf-karriere/stellenangebote," Geschäftsführender Verwaltungsleiter Herr Michael Trotz
bewerbung@ofks.de  Personalstelle Maria Faltermeier
faltermeier.m@klinik-mallersdorf.de    "
Klinik Mallersdorf,https://www.kreiskliniken-bogen-mallersdorf.de/klinik-mallersdorf.html,https://www.kreiskliniken-bogen-mallersdorf.de/klinik-mallersdorf/karriere/stellenangebote.html," Chefärzte
 Dr. med. Claudia Schott
 Dr. med. Werner Schmid
 Sekreteriat
 innere@klinik-mallersdorf.de Chefarzt Dr. med. Torsten Brückner
viszeralchirurgie@klinik-bogen.de Personalverwaltung Maria Faltermeie
faltermeier.m@klinik-mallersdorf.de
Chefarzt Thomas Beer
beer.thomas@klinik-mallersdorf.de
Chefärztin Annette Buchert
Sekreteriat
chirurgie@klinik-mallersdorf.de    "
Donauisar Klinikum Deggendorf,https://www.donau-isar-klinikum.de/index.html,Stellenangebote beim DonauIsar Klinikum | DONAUISAR Klinikum (dik-karriere.de)," Herr Prof. Dr. med. Frank Schuster
sekretariat.anaesthesie@donau-isar-klinikum.de
karriere@donau-isar-klinikum.de
Herr  Hans Kufner
hans.kufner@donau-isar-klinikum.de Frau Dr. med. Susanne Zunko Chefärztin der Akutgeriatrie
susanne.zunko@donau-isar-klinikum.de
sekretariat.akutgeriatrie@donau-isar-klinikum.de
karriere@donau-isar-klinikum.de     "
Donauisar Klinikum Dingolfing,https://www.donau-isar-klinikum.de/unser-klinikum/standort-dingolfing/index.html,https://www.dik-karriere.de/stellenangebote," Herr Prof. Dr. med. Frank Schuster
Sekreteriat ÜBER GMAIL VERSENDEN,KOMMT SONST ZURÜCK
sekretariat.anaesthesie@donau-isar-klinikum.de
Chefarzt für Anästhesiologie
karriere@donau-isar-klinikum.de      "
Donauisar Klinikum Landau,https://www.donau-isar-klinikum.de/unser-klinikum/standort-landau/index.html,https://www.dik-karriere.de/stellenangebote,       
Klinikum ST. Marien Amberg,https://www.klinikum-amberg.de/,Offene Stellen (klinikum-amberg.de)," Klinik für Innere Medizin II
Chefarzt PD Dr. med. Marc Dauer dauer.marc@klinikum-amberg.de
Sekreteriat mvz-gastro@klinikum-amberg.de
karriere@klinikum-amberg.de Chefarzt der Klinik für Innere Medizin III
Dr. med. Jens Trögner troegner.jens@klinikum-amberg.de
Sekreteriat geriatrie@klinikum-amberg.de
Jochen Högner (Personalleiter)
Sonja Scharl (stellv. Personalleiterin)
Ulrike Strobl (Recruiting u. Personalentwicklung)
karriere@klinikum-amberg.de Klinik für Innere Medizin I
Chefarzt Prof. Dr. med. Christoph M. Birner
birner.christoph@klinikum-amberg.de
karriere@klinikum-amberg.de Klinik für Innere Medizin IV
Pneumologie, Allergologie-
Schlaf- und Beatmungsmedizin
Dr. med. Hans Wahn wahn.hans@klinikum-amberg.de
karriere@klinikum-amberg.de  Herr Priv.-Doz. Dr. med. Antonio Ernstberger
unfallchirurgie@klinikum-amberg.de
Herr  Jochen Högner
karriere@klinikum-amberg.de Chefarzt der Neurologischen Klinik,
Herr Dr. Frank Huber
huber.frank@klinikum-amberg.de
karriere@klinikum-amberg.de "
Psychiatrische Tagesklinik Amberg,https://www.medbo.de/kliniken-einrichtungen/psychiatrie-psychotherapie/institutsambulanz-tagesklinik-amberg,https://www.medbo.de/karriere/medbo-als-arbeitgeber,       
Psychiatrische Tagesklinik Weiden,https://www.medbo.de/kliniken-einrichtungen/kinder-jugendpsychiatrie/zentrum-amberg-cham-weiden,https://www.medbo.de/karriere/jobsmedbo,       
Psychiatrische Klinik Cham,https://www.medbo.de/kliniken-einrichtungen/psychiatrie-psychotherapie/zentrum-cham,https://www.medbo.de/karriere/jobsmedbo," Dr. med. Julia Prasser
Chefärztin
julia.prasser@medbo.de      "
Bezirkskrankenhaus Wöllershof,https://www.medbo.de/kliniken-einrichtungen/,https://www.medbo.de/karriere/jobsmedbo," Ärztlicher Direktor
Dr. med. Markus Wittmann
markus.wittmann@medbo.de      "
Klinik psychosomatische Medizin Parsberg,https://www.medbo.de/kliniken-einrichtungen/psychiatrie-psychotherapie/institutsambulanz-parsberg,https://www.medbo.de/karriere/jobsmedbo, bewerbung@medbo.de.      
KIRINUS Schlemmer Klinik Bad Tölz,https://www.kirinus.de/alpenpark-klinik,https://karriere.kirinus.de/medizinerr," Yvonne Schmid 
yvonne.schmid@kirinus.de  Ansprechperson
Manfred Schneider     "
Krankenhaus Barmherzige Brüder Regensburg,,,       
Krankenhaus St. Josef Regensburg,,,       
Barmherzige Brüder Paul Gerhardt Haus,,,       
Bezirksklinikum Regensburg,,,       
St. Anna Krankenhaus SulzBach-Rosenberg,https://www.kh-as.de/,https://www.kh-as.de/ausbildung-karriere/stellenangebote/," Keine Geschäfte mehr, Klinik zahlt nicht
 Personalleitung
c.arnold@kh-as.de
Frau CÄ Dr. med. Christine Wurst
CA Dr. med. Marcin Leszczynski
m.leszczynski@kh-as.de     "
St. Johannes-Klinik Auerbach,https://www.kh-as.de/medizin-pflege/medizinische-abteilungen/geriatrische-rehabilitation.php,https://www.kh-as.de/ausbildung-karriere/stellenangebote/," Aktuell keine Bewerbungen für die Chirurgie,
Mail vom 08.07.24
Berwerbungen nur an die Personalleitung
Christine Arnold 
c.arnold@kh-as.de Innere Medizin Sekreteriat
 innsek-auerbach@kh-as.de
 Herr CA Dr. med. Edmund Goß
Personalleiterin Christine Arnold
c.arnold@kh-as.de
 bewerbungen@kh-as.de     "
Sana Klinik Cham,https://www.sana.de/cham,https://fa-eycl-saasfaeuraprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/de/sites/CX_4025/requisitions?lastSelectedFacet=LOCATIONS&location=Bayern%2C+Deutschland&locationId=100000001926210&locationLevel=state&mode=job-location&selectedLocationsFacet=100000001926210," Dr. med. Bernd Hardmann
Chefarzt Innere Medizin I
bernd.hardmann@sana.de
bewerbungen-cham@sana.de Ärztlicher Direktor
Dr. med. Florian Stadler
florian.stadler@sana.de     "
Sana Klinik Bad Kötzting,https://www.sana.de/cham/medizin-pflege/orthopaedische-rehabilitation-1,https://fa-eycl-saasfaeuraprod1.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/de/sites/CX_4025/requisitions?lastSelectedFacet=ORGANIZATIONS&mode=job-location&selectedOrganizationsFacet=300000002493003,       
Heiligenfeld Klinik Waldmünchen,https://www.heiligenfeld.de/kliniken/heiligenfeld-klinik-waldmuenchen,https://www.heiligenfeld.de/stellen?wpv-standort=0&wpv-berufsgruppe=aerzte&wpv_filter_submit=Suchen,       
Heiligenfeld Klinik Uffenheim,https://www.heiligenfeld.de/kliniken/heiligenfeld-klinik-uffenheim,Stellenangebote Heiligenfeld Kliniken," Chefarzt
Dr. med. Heinz-Josef Beine
heinz-josef.beine@heiligenfeld.de
Personalmanagement
sophia.liebst@heiligenfeld.de Chefarzt / stellvertretender ärztlicher Direktor
Dr. med. Hans-Peter Selmaier
hans-peter.selmaier@heiligenfeld.de
Personalmanagement
sophia.liebst@heiligenfeld.de Dr. med. Jörg-Hilmar Deubner
Chefarzt    "
